0,1,2,3,4
34450.718312795,2246900,5,2244900,100
34451.033175139,2246900,5,2242000,200
34451.22412782,2246900,5,2244900,100
34451.333801202,2246900,5,2242000,100
34451.333801202,2246900,5,2244400,100
34451.343925139,2246900,5,2244900,100
34451.344014838,2246900,5,2245800,100
34453.662124316,2246900,5,2245800,100
34453.662202859,2246900,5,2244900,100
34454.740158633,2246800,100,2244900,100
34454.756635585,2246800,100,2244900,100
34454.756635585,2246800,100,2242000,100
34455.422076321,2246800,100,2244600,100
34455.42219142,2246800,100,2242000,100
34457.077726405,2246800,300,2242000,100
34457.093859905,2246800,100,2242000,100
34460.282348973,2246900,205,2242000,100
34460.284997968,2246900,5,2242000,100
34460.285165244,2246400,300,2242000,100
34460.314919729,2245900,1,2242000,100
34462.870109501,2245900,1,2242000,100
34462.870109501,2245900,1,2242000,100
34462.872619193,2245900,1,2242000,100
34462.880111011,2246400,300,2242000,100
34462.883940151,2246400,300,2242000,100
34463.689095946,2246400,500,2242000,100
34464.253226455,2246400,500,2242000,100
34464.253457641,2246400,300,2242000,100
34464.25464595,2246400,300,2242000,100
34464.262244556,2246400,300,2242000,100
34464.947689949,2246700,200,2242000,100
34464.965303193,2246900,5,2242000,100
34464.965303193,2246900,205,2242000,100
34465.446345741,2246900,205,2242000,100
34465.447705921,2246900,205,2242000,100
34468.010685413,2246900,505,2242000,100
34468.581697123,2246900,506,2242000,100
34468.900679473,2246900,306,2242000,100
34469.00470116,2246900,305,2242000,100
34469.128079729,2246500,1,2242000,100
34469.360728709,2246500,1,2245700,100
34470.053763017,2246500,1,2245700,100
34470.498874916,2246900,305,2245700,100
34470.501845539,2246900,300,2245700,100
34470.501845539,2246900,281,2245700,100
34472.208386486,2246900,81,2245700,100
34472.215223145,2247500,10,2245700,100
34472.818360498,2247900,100,2245700,100
34472.818360498,2247900,100,2245700,100
34472.907858817,2247900,100,2247500,100
34472.907949194,2247900,100,2245700,100
34472.909149327,2247900,100,2245700,100
34472.909149327,2247900,100,2245700,100
34472.90989999,2247900,177,2245700,100
34473.573145284,2247500,300,2245700,100
34473.573332478,2247500,377,2245700,100
34473.962453884,2247500,377,2245700,100
34473.963725944,2247500,377,2245700,100
34473.973382881,2247500,377,2245700,100
34473.975656892,2247500,377,2245700,100
34474.743808417,2247500,377,2245700,100
34475.723024899,2247500,377,2245700,100
34477.424946843,2247500,77,2245700,100
34477.427818778,2247500,277,2245700,100
34477.448753545,2247500,277,2245700,100
34477.448753545,2247500,277,2245700,100
34478.024002516,2247500,277,2246000,100
34478.209903684,2247300,100,2246000,100
34478.210035715,2247300,100,2245700,100
34478.210035715,2247300,100,2245900,100
34478.210118482,2247300,177,2245900,100
34478.595675381,2247300,177,2245900,100
34478.595675381,2247300,177,2245900,100
34481.977638891,2247300,177,2245900,100
34481.982843329,2247300,177,2245900,100
34481.982941277,2247300,177,2245900,100
34482.014600479,2247300,177,2245900,100
34482.02634442,2247300,177,2245900,100
34482.039284555,2247300,177,2245900,100
34482.039284555,2247300,177,2245900,84
34482.378870859,2247300,177,2245700,100
34482.378978835,2247300,177,2242000,100
34482.38592497,2247300,177,2242000,300
34482.622958942,2247300,177,2244600,100
34483.969026862,2246600,4,2244600,100
34483.969239781,2246600,4,2242000,300
34483.969239781,2246600,4,2244800,100
34483.969240837,2246600,81,2244800,100
34483.969503634,2246600,81,2242000,300
34483.969503634,2246600,81,2244500,100
34485.008528434,2246600,81,2242000,100
34485.008528434,2246600,81,2244400,100
34485.038150871,2246600,81,2242000,100
34485.038310834,2246600,81,2244400,100
34485.055230465,2246500,1,2244400,100
34485.055431519,2246500,1,2242000,100
34485.055431519,2246500,1,2244800,100
34485.055447216,2246500,78,2244800,100
34485.055558721,2246500,78,2242000,100
34485.055558721,2246500,78,2244400,100
34486.507158651,2246500,278,2244400,100
34486.507279526,2246500,278,2242000,100
34486.507279526,2246500,278,2244100,100
34486.980485826,2246500,278,2242000,100
34486.980575614,2246500,201,2242000,100
34486.980654869,2246500,201,2244100,100
34486.98070208,2245800,77,2244100,100
34486.980937487,2245800,77,2242000,100
34486.980937487,2245800,77,2244000,100
34486.983551652,2245700,2,2244000,100
34486.983725478,2245700,2,2242000,100
34486.983725478,2245700,2,2244100,100
34486.983730682,2245700,79,2244100,100
34486.983761727,2245700,77,2244100,100
34486.983829509,2245700,77,2242000,100
34486.983829509,2245700,77,2243900,100
34486.983904771,2245600,2,2243900,100
34486.984064905,2245600,2,2242000,100
34486.984064905,2245600,2,2244100,100
34486.984067782,2245600,79,2244100,100
34486.984071242,2245600,77,2244100,100
34486.984251873,2245600,77,2242000,100
34486.984251873,2245600,77,2243900,100
34486.984349144,2245500,2,2243900,100
34486.984522169,2245500,2,2242000,100
34486.984522169,2245500,2,2244100,100
34486.984523738,2245500,79,2244100,100
34486.984568245,2245500,77,2244100,100
34486.984651798,2245500,77,2242000,100
34486.984651798,2245500,77,2243900,100
34486.98473346,2245400,2,2243900,100
34486.984891114,2245400,2,2242000,100
34486.984891114,2245400,2,2244100,100
34486.984899376,2245400,79,2244100,100
34486.984903027,2245400,77,2244100,100
34486.985031016,2245300,2,2244100,100
34486.985115386,2245300,2,2242000,100
34486.985115386,2245300,2,2243900,100
34486.985198669,2245300,79,2243900,100
34486.985222406,2245300,77,2243900,100
34487.007315177,2244600,1,2243900,100
34487.007399915,2244600,1,2242000,100
34487.007399915,2244600,1,2244000,100
34487.007422444,2244500,2,2244000,100
34487.00743355,2244600,1,2244000,100
34487.00743355,2246500,200,2244000,100
34487.007488731,2244600,77,2244000,100
34487.007511212,2244600,77,2242000,100
34487.007511212,2244600,77,2244100,100
34487.007516144,2246500,200,2244100,100
34487.007610712,2245800,77,2244100,100
34487.007703324,2245800,77,2242000,100
34487.007703324,2245800,77,2244000,100
34488.028051437,2245800,77,2242000,100
34488.028258695,2245800,77,2244000,100
34488.029250956,2245700,1,2244000,100
34488.029446081,2245700,78,2244000,100
34488.029954367,2245700,78,2242000,100
34488.029954367,2245700,78,2243900,100
34489.270872338,2245700,78,2242000,100
34489.27667638,2245700,1,2242000,100
34489.27678079,2246500,200,2242000,100
34489.27678079,2246400,1,2242000,100
34489.276796908,2245100,77,2242000,100
34489.276906983,2245000,1,2242000,100
34489.277089553,2245000,78,2242000,100
34489.277100578,2245000,77,2242000,100
34489.383529516,2244900,1,2242000,100
34489.383718537,2244200,77,2242000,100
34489.383836978,2244100,1,2242000,100
34489.384011627,2244100,78,2242000,100
34489.384016841,2244100,77,2242000,100
34490.005229716,2244000,1,2242000,100
34490.005438204,2246600,4,2242000,100
34490.005438204,2246500,1,2242000,100
34490.00544034,2244000,77,2242000,100
34490.005511662,2246500,1,2242000,100
34490.00560818,2244800,77,2242000,100
34490.005698397,2244700,1,2242000,100
34490.005869626,2244700,78,2242000,100
34490.005872767,2244700,77,2242000,100
34490.014250592,2244700,77,2242000,100
34490.014759441,2244600,1,2242000,100
34490.014943025,2244600,78,2242000,100
34490.014946989,2244600,77,2242000,100
34490.072480597,2244500,1,2242000,100
34490.072659029,2246600,4,2242000,100
34490.072659029,2246500,1,2242000,100
34490.072662251,2244500,77,2242000,100
34490.223191387,2244500,77,2243700,100
34490.22329742,2244400,1,2243700,100
34490.223298113,2244400,1,2243700,97
34490.223378062,2244400,1,2242000,100
34490.223480627,2244400,78,2242000,100
34490.223490742,2244400,77,2242000,100
34491.10702906,2244300,1,2242000,100
34491.107219183,2246600,4,2242000,100
34491.107219183,2246500,1,2242000,100
34491.107234261,2244300,77,2242000,100
34491.107295231,2246500,1,2242000,100
34491.107393587,2244800,77,2242000,100
34491.107498202,2244700,1,2242000,100
34491.107662041,2244700,78,2242000,100
34491.107675067,2244700,77,2242000,100
34491.242659316,2244600,1,2242000,100
34491.242841637,2246600,4,2242000,100
34491.242841637,2246500,1,2242000,100
34491.242848003,2244600,77,2242000,100
34491.482652358,2244500,1,2242000,100
34491.482824136,2246600,4,2242000,100
34491.482824136,2246500,1,2242000,100
34491.482830489,2244500,77,2242000,100
34491.887391067,2244300,300,2242000,100
34491.887511655,2244200,1,2242000,100
34491.887697516,2244200,78,2242000,100
34493.883076331,2243900,100,2242000,100
34493.883202722,2243800,1,2242000,100
34493.883394843,2243800,78,2242000,100
34498.490053727,2243500,300,2242000,100
34498.49016826,2243400,1,2242000,100
34498.490380566,2243400,78,2242000,100
34498.770033436,2243300,1,2242000,100
34498.770143844,2243200,1,2242000,100
34498.77033405,2243200,78,2242000,100
34499.912600704,2243200,78,2241200,400
34500.116259304,2243200,77,2241200,400
34500.116259304,2243200,79,2241200,400
34500.116486797,2243200,79,2241200,399
34500.117798916,2243200,79,2241200,398
34500.268836694,2243200,80,2241200,398
34502.301420235,2243000,100,2241200,398
34502.301538452,2242900,2,2241200,398
34502.301752546,2242900,79,2241200,398
34502.719868382,2242600,47,2241200,398
34502.720011723,2242500,2,2241200,398
34502.720197705,2242500,79,2241200,398
34503.003434171,2242500,79,2241200,98
34503.003660112,2242500,79,2241200,398
34504.671229092,2242500,79,2241200,396
34506.5545624,2242400,1,2241200,396
34506.554690654,2242300,2,2241200,396
34506.554896311,2242300,79,2241200,396
34506.99601228,2242300,79,2241200,300
34506.99601228,2242300,79,2239100,30
34507.01845926,2242300,2,2239100,30
34507.018572005,2241700,77,2239100,30
34507.018684136,2241600,2,2239100,30
34507.018849449,2241600,79,2239100,30
34507.018867701,2241600,77,2239100,30
34507.019375848,2241500,2,2239100,30
34507.01953882,2241500,79,2239100,30
34507.019546829,2241500,77,2239100,30
34507.025342557,2241400,2,2239100,30
34507.025525383,2241400,79,2239100,30
34507.025526556,2241400,77,2239100,30
34507.137492805,2241300,2,2239100,30
34507.137687495,2241300,79,2239100,30
34507.137688438,2241300,77,2239100,30
34507.146693894,2241200,2,2239100,30
34507.146871631,2241200,79,2239100,30
34507.146903435,2241200,77,2239100,30
34507.147825571,2241100,2,2239100,30
34507.147992939,2241100,79,2239100,30
34507.148003417,2241100,77,2239100,30
34507.148242398,2241000,2,2239100,30
34507.148422629,2241000,79,2239100,30
34507.148427136,2241000,77,2239100,30
34507.149553915,2240900,2,2239100,30
34507.149728052,2240900,79,2239100,30
34507.149742697,2240900,77,2239100,30
34509.094628024,2240900,277,2239100,30
34509.094764345,2240800,2,2239100,30
34509.09497346,2240800,79,2239100,30
34510.028900958,2240800,79,2238000,10
34510.0335718,2240800,79,2238000,10
34510.0335718,2240800,79,2237300,100
34510.035076357,2240500,100,2237300,100
34510.035184401,2240400,2,2237300,100
34510.035384924,2240400,79,2237300,100
34510.586863005,2240300,100,2237300,100
34510.586985365,2240200,2,2237300,100
34510.587199557,2240200,79,2237300,100
34511.993742888,2240200,77,2237300,100
34511.993742888,2240200,80,2237300,100
34511.996179966,2240200,77,2237300,100
34511.996179966,2240200,81,2237300,100
34512.18657372,2240100,100,2237300,100
34512.186708448,2240000,4,2237300,100
34512.186909182,2240000,81,2237300,100
34512.700471786,2239700,100,2237300,100
34512.700585574,2239600,4,2237300,100
34512.700788283,2239600,81,2237300,100
34514.469464373,2239600,77,2237300,100
34514.469464373,2240000,1,2237300,100
34514.469464373,2240000,1,2237300,100
34517.939553693,2240000,1,2238400,100
34518.005406541,2240000,1,2237300,100
34518.005406541,2240000,1,2238600,100
34519.578372245,2240200,100,2238600,100
34519.585456104,2240200,17,2238600,100
34519.585469854,2242600,47,2238600,100
34519.586380187,2241600,200,2238600,100
34519.586597383,2241600,200,2237300,100
34519.586597383,2241600,200,2238700,100
34519.59083153,2242600,47,2238700,100
34519.59083153,2242200,200,2238700,100
34520.221954738,2242600,47,2238700,100
34520.221954738,2241900,200,2238700,100
34522.239472453,2241800,100,2238700,100
34522.240604686,2241900,200,2238700,100
34522.253223122,2241900,200,2237300,100
34522.253223122,2241900,200,2241000,100
34522.253685986,2242600,47,2241000,100
34522.253685986,2242000,200,2241000,100
34522.255438199,2242600,47,2241000,100
34522.255438199,2242100,200,2241000,100
34523.715606918,2242600,47,2241000,100
34523.715606918,2242200,200,2241000,100
34523.716050854,2242600,47,2241000,100
34523.716050854,2242300,200,2241000,100
34523.716675127,2242600,47,2241000,100
34523.716675127,2242500,200,2241000,100
34523.718725797,2242600,47,2241000,100
34527.356742146,2242500,200,2241000,100
34531.4825504,2242600,47,2241000,100
34531.4825504,2242400,200,2241000,100
34534.726580801,2241700,79,2241000,100
34534.753962293,2241700,79,2240000,30
34534.753962293,2241700,79,2241400,100
34534.754920238,2242400,200,2241400,100
34534.906641453,2246100,100,2241400,100
34534.906641453,2242500,200,2241400,100
34535.316488304,2246100,100,2241400,100
34535.316488304,2243300,200,2241400,100
34535.373209844,2243300,200,2240000,30
34535.373209844,2243300,200,2241500,100
34535.37351938,2246100,100,2241500,100
34535.37351938,2243500,200,2241500,100
34535.373623944,2243500,300,2241500,100
34535.403711171,2243500,300,2240000,30
34535.432388413,2243500,200,2240000,30
34535.939650755,2246100,100,2240000,30
34535.939650755,2243700,200,2240000,30
34535.941005639,2246100,100,2240000,30
34535.941005639,2243800,200,2240000,30
34535.943556177,2246100,100,2240000,30
34535.943556177,2244200,200,2240000,30
34535.943898689,2246100,100,2240000,30
34535.943898689,2244400,200,2240000,30
34535.945161126,2246100,100,2240000,30
34535.945161126,2243600,200,2240000,30
34536.120722094,2246100,100,2240000,30
34536.120722094,2243800,200,2240000,30
34536.24018411,2246100,100,2240000,30
34536.24018411,2243500,200,2240000,30
34536.727146481,2241300,79,2240000,30
34538.702489482,2241300,79,2238800,275
34538.702705091,2239400,100,2238800,275
34538.702804822,2241300,79,2238800,275
34538.702821216,2241300,79,2238800,275
34538.702824483,2241300,79,2238800,275
34538.702827747,2241300,79,2238800,275
34538.702833293,2241300,79,2238800,275
34538.702883268,2241300,79,2238800,75
34540.086255645,2241300,179,2238800,75
34540.096438726,2241300,79,2238800,75
34543.048273053,2241300,279,2238800,75
34547.416608627,2241300,79,2238800,75
34548.205144229,2241300,79,2238900,100
34549.692244748,2241000,200,2238900,100
34550.311975905,2240000,100,2238900,100
34550.593011118,2240000,70,2238900,100
34553.258915288,2240000,70,2238800,75
34559.998918979,2241300,79,2238800,75
34562.728883038,2241500,100,2238800,75
34563.648274969,2241300,100,2238800,75
34563.648674072,2241300,300,2238800,75
34563.667626838,2241200,100,2238800,75
34563.873899188,2241300,300,2238800,75
34564.728129793,2240400,64,2238800,75
34565.515217515,2239900,100,2238800,75
34565.530631359,2239900,100,2236700,100
34565.61679025,2239900,100,2238500,100
34566.021888215,2239900,100,2236700,100
34572.664735511,2239900,100,2238200,100
34576.207969283,2239900,100,2236000,7
34576.208452376,2239900,300,2236000,7
34576.21396346,2239800,100,2236000,7
34576.214920622,2239900,300,2236000,7
34577.176519942,2239900,100,2236000,7
34577.21320513,2239900,100,2237300,100
34577.2132931,2239900,100,2237300,200
34577.622229679,2239900,100,2237300,100
34578.430705332,2239900,100,2236000,7
34581.767796423,2239700,100,2236000,7
34583.006279339,2239900,100,2236000,7
34585.086164952,2239900,100,2239600,50
34585.086706722,2240400,64,2239600,50
34585.086706722,2240400,64,2239600,50
34585.087154825,2239900,80,2239600,50
34585.088605082,2240400,64,2239600,50
34586.200651182,2240400,64,2238600,100
34586.226716199,2240400,64,2236000,7
34586.311588568,2240400,64,2238600,200
34586.923069974,2241500,300,2238600,200
34586.928565639,2241500,300,2238600,200
34586.934360062,2241500,300,2238600,200
34586.93515852,2241500,300,2238600,200
34586.93994993,2241500,200,2238600,200
34586.93994993,2241500,100,2238600,200
34586.940545063,2242500,100,2238600,200
34586.940545063,2242200,100,2238600,200
34586.944635258,2242500,100,2238600,200
34586.958170547,2242500,400,2238600,200
34586.993830503,2242500,100,2238600,200
34587.7323144,2242500,100,2238700,300
34589.269253754,2242400,100,2238700,300
34591.102335252,2242400,200,2238700,300
34591.458464229,2242400,200,2238700,300
34591.460093502,2242400,200,2238700,300
34591.460761235,2242400,200,2238600,200
34591.461573306,2242300,200,2238600,200
34591.463644977,2242300,200,2238600,200
34598.477004559,2242300,300,2238600,200
34599.178610039,2242200,100,2238600,200
